Feature,Importance
MAR11004B,8.458492751162672e-05
MAR08684B,8.458492751162671e-05
MAR09888,8.450032143259535e-05
MAR05890,8.444424428030991e-05
MAR05877,8.430913348946131e-05
MAR05699,8.416276346604217e-05
MAR05045F,8.400366561449954e-05
MAR04513,8.333333333333336e-05
MAR05576F,8.319980278565267e-05
MAR09193F,8.247422680412378e-05
MAR06060B,8.247422680412378e-05
MAR11000F,8.245614035087731e-05
MAR00224,8.244680851063838e-05
MAR00046,8.244680851063838e-05
MAR06073B,8.235294117647051e-05
MAR11086B,8.229166666666659e-05
MAR04969F,8.220619505885967e-05
MAR13075F,8.220619505885967e-05
MAR10397F,8.193217440866346e-05
MAR11135F,8.142327891544193e-05
MAR05519B,8.142327891544193e-05
MAR05468F,8.079107931832527e-05
MAR05521F,8.073830409356732e-05
MAR05834,8.071108622620369e-05
MAR11115B,8.055555555555552e-05
MAR06033F,8.053498467824278e-05
MAR11028F,8.050962320412047e-05
MAR11127F,8.047573868256968e-05
MAR09883F,8.042919401011018e-05
MAR10399B,8.035714285714285e-05
MAR11050B,7.990056818181817e-05
MAR01668,7.990056818181814e-05
MAR11140F,7.900678881974614e-05
MAR09912B,7.881644510148593e-05
MAR00771B,7.869953392387125e-05
MAR09612,7.866252726967607e-05
MAR05830,7.859486057955178e-05
MAR11053B,7.819504973205164e-05
MAR04865,7.806993765248032e-05
MAR04300,7.778707555953657e-05
MAR00796F,7.725670913526695e-05
MAR05628,7.716476690168493e-05
MAR03813B,7.712012477419252e-05
MAR09840B,7.702841492639506e-05
MAR00091,7.702841492639506e-05
MAR09953F,7.69230769230769e-05
MAR03845B,7.689556243611377e-05
MAR01731B,7.688627665390918e-05
MAR11109B,7.685551163812017e-05
MAR00017,7.683965046253193e-05
MAR06091F,7.681712227166788e-05
MAR06734F,7.680697335869734e-05
MAR05499B,7.680084745762709e-05
MAR09942,7.531179081396977e-05
MAR09676B,7.51700274430258e-05
MAR05569B,7.500000000000001e-05
MAR07693B,7.440476190476187e-05
MAR11320B,7.440476190476187e-05
MAR00195,7.382798080472496e-05
MAR06522B,7.342188726993243e-05
MAR05122,7.221869935883875e-05
MAR05391,7.102272727272726e-05
MAR05264,7.085625448457298e-05
MAR11072B,7.05787457148618e-05
MAR11824,6.978908188585607e-05
MAR11171B,6.975446428571417e-05
MAR06130F,6.84697021567956e-05
MAR05787,6.775067750677505e-05
MAR06039B,6.63423264042459e-05
MAR06110B,6.586651053864166e-05
MAR06866,6.586651053864166e-05
MAR09932,6.399999999999998e-05
MAR06289,6.399999999999998e-05
MAR06011F,6.203473945409428e-05
MAR06007F,6.203473945409427e-05
MAR06048F,5.854800936768147e-05
MAR01901F,5.854800936768147e-05
MAR06050F,5.7048681541582136e-05
MAR05464B,5.699629524080934e-05
MAR05822,5.699629524080933e-05
MAR05578F,5.537098560354373e-05
MAR08116,5.5370985603543726e-05
MAR05547F,5.517704935712483e-05
MAR11206F,5.421523448088911e-05
MAR05824,5.13522766175967e-05
MAR04197,5.13522766175967e-05
MAR04986F,4.96894409937888e-05
MAR05917,4.799999999999999e-05
MAR10022F,4.799999999999999e-05
MAR05063,4.799999999999998e-05
MAR08109,4.516711833785004e-05
MAR04249B,4.516711833785004e-05
MAR03807F,4.4752741105392706e-05
MAR09777,4.391100702576112e-05
MAR11044B,4.391100702576112e-05
MAR01396,4.391100702576111e-05
MAR11915,4.391100702576111e-05
MAR07592,4.2747221430607e-05
MAR05336B,4.166666666666667e-05
MAR11203F,4.066142586066683e-05
MAR06603F,3.9724576271186445e-05
MAR11190F,3.587658454915092e-05
MAR11811F,0.0
MAR11093B,0.0
MAR06041B,0.0
MAR04674F,0.0
MAR10984B,0.0
MAR06731,0.0
MAR04596B,0.0
MAR09982B,0.0
MAR04275F,0.0
MAR04109B,0.0
MAR06317,0.0
MAR08862F,0.0
MAR11041B,0.0
MAR04928,0.0
MAR08588B,0.0
MAR11215F,0.0
MAR11002B,0.0
MAR11018B,0.0
MAR05272,0.0
MAR07729B,0.0
MAR02298,0.0
MAR04937B,0.0
MAR05765,0.0
MAR06571,0.0
MAR11174F,0.0
MAR05687,0.0
MAR11155B,0.0
MAR07761B,0.0
MAR09906,0.0
MAR09576F,0.0
MAR10014,0.0
MAR07721,0.0
MAR11086F,0.0
MAR05515B,0.0
MAR01909F,0.0
MAR04872F,0.0
MAR05813,0.0
MAR05887,0.0
MAR06054B,0.0
MAR12040F,0.0
MAR02351,0.0
MAR05082F,0.0
MAR04854F,0.0
MAR09031B,0.0
MAR05626,0.0
MAR02747F,0.0
MAR06780,0.0
MAR11000B,0.0
MAR08416,0.0
MAR10367B,0.0
MAR11968,0.0
MAR06016F,0.0
MAR05570F,0.0
MAR05344F,0.0
MAR05479F,0.0
MAR03861,0.0
MAR01733B,0.0
MAR10999B,0.0
MAR08063,0.0
MAR11029F,0.0
MAR10012F,0.0
MAR00407,0.0
MAR05760,0.0
MAR01588B,0.0
MAR05468B,0.0
MAR05465F,0.0
MAR11140B,0.0
MAR05506F,0.0
MAR05608,0.0
MAR05543F,0.0
MAR08243F,0.0
MAR11134F,0.0
MAR06312,0.0
MAR06304,0.0
MAR05793,0.0
MAR10013B,0.0
MAR06872,0.0
MAR06243B,0.0
MAR09874F,0.0
MAR08241B,0.0
MAR11220B,0.0
MAR03804B,0.0
MAR06361,0.0
MAR09532,0.0
MAR07797B,0.0
MAR06051B,0.0
MAR06967B,0.0
MAR05734,0.0
MAR02592,0.0
MAR00763B,0.0
MAR05629,0.0
MAR11111F,0.0
MAR05259,0.0
MAR12085,0.0
MAR01732F,0.0
MAR03862,0.0
MAR06821B,0.0
MAR05624,0.0
MAR05784,0.0
MAR11396B,0.0
MAR05543B,0.0
MAR01857,0.0
MAR11417B,0.0
MAR08088F,0.0
MAR20079,0.0
MAR05591,0.0
MAR05585F,0.0
MAR09818,0.0
MAR05932,0.0
MAR05089B,0.0
MAR05997,0.0
MAR11169F,0.0
MAR10981B,0.0
MAR00160B,0.0
MAR03949,0.0
MAR03727,0.0
MAR11223B,0.0
MAR08235,0.0
MAR04847F,0.0
MAR11121B,0.0
MAR07643F,0.0
MAR05876,0.0
MAR06109B,0.0
MAR05677,0.0
MAR05426F,0.0
MAR11042F,0.0
MAR11118F,0.0
MAR08989B,0.0
MAR05795,0.0
MAR11114F,0.0
MAR09788,0.0
MAR06036B,0.0
MAR05994,0.0
MAR10064,0.0
MAR11177F,0.0
MAR02424,0.0
MAR00190,0.0
MAR03735,0.0
MAR01650B,0.0
MAR04410B,0.0
MAR05667,0.0
MAR05571F,0.0
MAR10393B,0.0
MAR05553B,0.0
MAR05730,0.0
MAR03912B,0.0
MAR11024F,0.0
MAR09775,0.0
MAR05809,0.0
MAR07679,0.0
MAR11214F,0.0
MAR11099B,0.0
MAR05461F,0.0
MAR01834F,0.0
MAR10998F,0.0
MAR05983,0.0
MAR10986F,0.0
MAR06915B,0.0
MAR04483,0.0
MAR04183,0.0
MAR11059B,0.0
MAR11061F,0.0
MAR11112F,0.0
MAR20133B,0.0
MAR11756F,0.0
MAR07710B,0.0
MAR02216B,0.0
MAR05040,0.0
MAR08651B,0.0
MAR09905B,0.0
MAR04995,0.0
MAR09822F,0.0
MAR08733F,0.0
MAR02414F,0.0
MAR05583F,0.0
MAR11036F,0.0
MAR11250B,0.0
MAR06296,0.0
MAR05847,0.0
MAR05773,0.0
MAR05696,0.0
MAR05505B,0.0
MAR04260,0.0
MAR06474B,0.0
MAR09193B,0.0
MAR09977F,0.0
MAR05622,0.0
MAR04054,0.0
MAR05567F,0.0
MAR09877,0.0
MAR05549F,0.0
MAR05807,0.0
MAR00066B,0.0
MAR07644F,0.0
MAR06019B,0.0
MAR05035B,0.0
MAR03697,0.0
MAR05089F,0.0
MAR11020F,0.0
MAR06294,0.0
MAR06331,0.0
MAR01665,0.0
MAR04408B,0.0
MAR02778B,0.0
MAR05510B,0.0
MAR11001F,0.0
MAR11365F,0.0
MAR05520B,0.0
MAR09797,0.0
MAR04425,0.0
MAR04579B,0.0
MAR06014F,0.0
MAR12101F,0.0
MAR05010F,0.0
MAR09902F,0.0
MAR04468F,0.0
MAR00613,0.0
MAR04986B,0.0
MAR05535B,0.0
MAR05869,0.0
MAR05710,0.0
MAR11413F,0.0
MAR11139B,0.0
MAR05547B,0.0
MAR11105F,0.0
MAR05685,0.0
MAR11734F,0.0
MAR05722,0.0
MAR06023F,0.0
MAR05754,0.0
MAR00083,0.0
MAR05786,0.0
MAR01368B,0.0
MAR05838,0.0
MAR05761,0.0
MAR02749B,0.0
MAR08920,0.0
MAR04416,0.0
MAR03478,0.0
MAR04975,0.0
MAR04855F,0.0
MAR00446F,0.0
MAR11924B,0.0
MAR11129F,0.0
MAR09793,0.0
MAR04959F,0.0
MAR05956,0.0
MAR06380B,0.0
MAR00610,0.0
MAR11780B,0.0
MAR10167B,0.0
MAR04275B,0.0
MAR08211,0.0
MAR04847B,0.0
MAR09943,0.0
MAR06937F,0.0
MAR08907F,0.0
MAR06066B,0.0
MAR05675,0.0
MAR05275,0.0
MAR05509F,0.0
MAR11054F,0.0
MAR00635,0.0
MAR06628,0.0
MAR04980F,0.0
MAR03747,0.0
MAR13004F,0.0
MAR10393F,0.0
MAR04281B,0.0
MAR05562B,0.0
MAR05460F,0.0
MAR05534F,0.0
MAR06135B,0.0
MAR05564B,0.0
MAR20136F,0.0
MAR08081B,0.0
MAR01621B,0.0
MAR06768,0.0
MAR01890F,0.0
MAR05500B,0.0
MAR05463B,0.0
MAR00984F,0.0
MAR07714F,0.0
MAR01846,0.0
MAR06915F,0.0
MAR05541F,0.0
MAR08789B,0.0
MAR00741,0.0
MAR04316F,0.0
MAR11164B,0.0
MAR11128B,0.0
MAR08541,0.0
MAR11172B,0.0
MAR01732B,0.0
MAR02569F,0.0
MAR08980B,0.0
MAR06384,0.0
MAR04777,0.0
MAR04852F,0.0
MAR05861,0.0
MAR09189F,0.0
MAR11924F,0.0
MAR04864F,0.0
MAR09917,0.0
MAR05523F,0.0
MAR04265,0.0
MAR09597,0.0
MAR05964,0.0
MAR09526B,0.0
MAR08733B,0.0
MAR05041,0.0
MAR05586F,0.0
MAR00767,0.0
MAR03012F,0.0
MAR05579F,0.0
MAR05911,0.0
MAR06364,0.0
MAR01868,0.0
MAR08486B,0.0
MAR04701,0.0
MAR05094,0.0
MAR02575F,0.0
MAR05832,0.0
MAR06066F,0.0
MAR11418B,0.0
MAR05886,0.0
MAR05336F,0.0
MAR11042B,0.0
MAR09513,0.0
MAR08886,0.0
MAR05952,0.0
MAR04280B,0.0
MAR05099,0.0
MAR03551,0.0
MAR05985,0.0
MAR01485,0.0
MAR05414B,0.0
MAR11207B,0.0
MAR04388F,0.0
MAR05776,0.0
MAR11059F,0.0
MAR11036B,0.0
MAR11064B,0.0
MAR04597B,0.0
MAR00763F,0.0
MAR03035F,0.0
MAR04313F,0.0
MAR05867,0.0
MAR00079B,0.0
MAR11124B,0.0
MAR08728,0.0
MAR09839F,0.0
MAR01916B,0.0
MAR11177B,0.0
MAR11197F,0.0
MAR06218B,0.0
MAR09609,0.0
MAR11165B,0.0
MAR13075B,0.0
MAR05650,0.0
MAR05874,0.0
MAR05934,0.0
MAR07759F,0.0
MAR09983F,0.0
MAR04302,0.0
MAR06025B,0.0
MAR00360,0.0
MAR08660,0.0
MAR06381,0.0
MAR00004,0.0
MAR06928B,0.0
MAR05690,0.0
MAR08657B,0.0
MAR11099F,0.0
MAR11084B,0.0
MAR11187F,0.0
MAR20072,0.0
MAR09004F,0.0
MAR05048,0.0
MAR05785,0.0
MAR01588F,0.0
MAR11023B,0.0
MAR11193B,0.0
MAR05307,0.0
MAR06021B,0.0
MAR09833B,0.0
MAR02303F,0.0
MAR10397B,0.0
MAR07662,0.0
MAR05951,0.0
MAR05571B,0.0
MAR05637,0.0
MAR05704,0.0
MAR05474F,0.0
MAR05906,0.0
MAR12742F,0.0
MAR09993B,0.0
MAR11060F,0.0
MAR11016B,0.0
MAR05504F,0.0
MAR11016F,0.0
MAR10400F,0.0
MAR02427B,0.0
MAR11151F,0.0
MAR08110,0.0
MAR07983F,0.0
MAR11078B,0.0
MAR09606,0.0
MAR04071F,0.0
MAR01852F,0.0
MAR11127B,0.0
MAR00448,0.0
MAR11963F,0.0
MAR05043,0.0
MAR07154,0.0
MAR05798,0.0
MAR01734F,0.0
MAR12265F,0.0
MAR11070B,0.0
MAR05757,0.0
MAR09871,0.0
MAR00689,0.0
MAR03558,0.0
MAR05058,0.0
MAR10398B,0.0
MAR05816,0.0
MAR05652,0.0
MAR09910,0.0
MAR05635,0.0
MAR09828B,0.0
MAR08515,0.0
MAR05805,0.0
MAR04602,0.0
MAR11114B,0.0
MAR11812B,0.0
MAR07724B,0.0
MAR05827,0.0
MAR04690,0.0
MAR07723B,0.0
MAR05496B,0.0
MAR11135B,0.0
MAR07306,0.0
MAR02425,0.0
MAR12263B,0.0
MAR00646,0.0
MAR11195F,0.0
MAR05508F,0.0
MAR11171F,0.0
MAR09059F,0.0
MAR06076F,0.0
MAR05117,0.0
MAR10394F,0.0
MAR06012B,0.0
MAR11211F,0.0
MAR11297B,0.0
MAR11257F,0.0
MAR03721,0.0
MAR06738B,0.0
MAR09195F,0.0
MAR06134B,0.0
MAR09905F,0.0
MAR05516B,0.0
MAR00798B,0.0
MAR05497B,0.0
MAR11069F,0.0
MAR03007F,0.0
MAR08446,0.0
MAR11810,0.0
MAR09930B,0.0
MAR11143F,0.0
MAR05580B,0.0
MAR05866,0.0
MAR05091,0.0
MAR05342F,0.0
MAR04870,0.0
MAR07950,0.0
MAR09617,0.0
MAR11158F,0.0
MAR05530B,0.0
MAR08103,0.0
MAR05706,0.0
MAR05905,0.0
MAR11415F,0.0
MAR05074F,0.0
MAR03807B,0.0
MAR11077F,0.0
MAR05051,0.0
MAR11007F,0.0
MAR04765B,0.0
MAR05451,0.0
MAR08246,0.0
MAR05582F,0.0
MAR06024F,0.0
MAR08022B,0.0
MAR04406,0.0
MAR06330,0.0
MAR05070F,0.0
MAR06015B,0.0
MAR05902,0.0
MAR10390B,0.0
MAR05933,0.0
MAR05258,0.0
MAR08242,0.0
MAR04600,0.0
MAR01891F,0.0
MAR05638,0.0
MAR06299,0.0
MAR02420F,0.0
MAR20071,0.0
MAR11038F,0.0
MAR00125F,0.0
MAR08475F,0.0
MAR11213B,0.0
MAR09030B,0.0
MAR06321,0.0
MAR03864,0.0
MAR07251,0.0
MAR08586F,0.0
MAR06805B,0.0
MAR08907B,0.0
MAR11017B,0.0
MAR11291F,0.0
MAR08106,0.0
MAR20096,0.0
MAR01887F,0.0
MAR05515F,0.0
MAR06288,0.0
MAR11017F,0.0
MAR04264,0.0
MAR05620,0.0
MAR06626,0.0
MAR11108B,0.0
MAR04219,0.0
MAR08241F,0.0
MAR05056,0.0
MAR10356B,0.0
MAR05488F,0.0
MAR06291,0.0
MAR05921,0.0
MAR11175B,0.0
MAR08741B,0.0
MAR11288F,0.0
MAR11182F,0.0
MAR05856,0.0
MAR05462F,0.0
MAR01442,0.0
MAR07194,0.0
MAR00796B,0.0
MAR06887B,0.0
MAR06733,0.0
MAR04312B,0.0
MAR06475B,0.0
MAR04954F,0.0
MAR05507F,0.0
MAR06286,0.0
MAR05835,0.0
MAR08588F,0.0
MAR05270,0.0
MAR05823,0.0
MAR11080F,0.0
MAR03693,0.0
MAR01837F,0.0
MAR02316,0.0
MAR00431,0.0
MAR05880,0.0
MAR06131F,0.0
MAR11048B,0.0
MAR08942,0.0
MAR09940F,0.0
MAR04345F,0.0
MAR05545B,0.0
MAR04705,0.0
MAR03832,0.0
MAR04647B,0.0
MAR11136B,0.0
MAR03589,0.0
MAR03007B,0.0
MAR05888,0.0
MAR06062B,0.0
MAR03559,0.0
MAR04607,0.0
MAR08941,0.0
MAR07726F,0.0
MAR10991F,0.0
MAR02427F,0.0
MAR11846B,0.0
MAR06362,0.0
MAR11217B,0.0
MAR05045B,0.0
MAR06043F,0.0
MAR04680F,0.0
MAR11152B,0.0
MAR05572B,0.0
MAR05758,0.0
MAR02216F,0.0
MAR10138B,0.0
MAR09624,0.0
MAR05928,0.0
MAR05619,0.0
MAR05529F,0.0
MAR02038,0.0
MAR05078F,0.0
MAR11085F,0.0
MAR05008F,0.0
MAR05941,0.0
MAR04717B,0.0
MAR12264,0.0
MAR05973,0.0
MAR09969B,0.0
MAR05486F,0.0
MAR05564F,0.0
MAR05469B,0.0
MAR05047,0.0
MAR09978B,0.0
MAR06088F,0.0
MAR05551F,0.0
MAR11822F,0.0
MAR06887F,0.0
MAR01840,0.0
MAR11011F,0.0
MAR11004F,0.0
MAR09005F,0.0
MAR06425F,0.0
MAR09403B,0.0
MAR04314B,0.0
MAR11025B,0.0
MAR05525B,0.0
MAR05694,0.0
MAR12867B,0.0
MAR00396,0.0
MAR05840,0.0
MAR05313,0.0
MAR08763F,0.0
MAR05018,0.0
MAR05038,0.0
MAR07179,0.0
MAR06109F,0.0
MAR02432F,0.0
MAR09008B,0.0
MAR04658B,0.0
MAR05845,0.0
MAR04436B,0.0
MAR05698,0.0
MAR09896F,0.0
MAR05668,0.0
MAR05477F,0.0
MAR01875B,0.0
MAR08939,0.0
MAR00281,0.0
MAR11138B,0.0
MAR09951,0.0
MAR09984B,0.0
MAR01885F,0.0
MAR09003B,0.0
MAR11205F,0.0
MAR09824B,0.0
MAR00124B,0.0
MAR11071B,0.0
MAR08658,0.0
MAR06124F,0.0
MAR06061F,0.0
MAR10398F,0.0
MAR05738,0.0
MAR08586B,0.0
MAR06424F,0.0
MAR11126B,0.0
MAR07946,0.0
MAR08117,0.0
MAR09761,0.0
MAR05768,0.0
MAR11025F,0.0
MAR11788B,0.0
MAR11045B,0.0
MAR04985F,0.0
MAR06707,0.0
MAR04472,0.0
MAR08431,0.0
MAR01837B,0.0
MAR02747B,0.0
MAR05308,0.0
MAR08889,0.0
MAR05557F,0.0
MAR09000B,0.0
MAR04432F,0.0
MAR12183,0.0
MAR05065,0.0
MAR05513F,0.0
MAR06302,0.0
MAR00352,0.0
MAR04262,0.0
MAR09832F,0.0
MAR11156B,0.0
MAR02801B,0.0
MAR00681,0.0
MAR11089F,0.0
MAR11182B,0.0
MAR03843,0.0
MAR05674,0.0
MAR05662,0.0
MAR06352,0.0
MAR09274F,0.0
MAR08429,0.0
MAR11168B,0.0
MAR07734,0.0
MAR05257,0.0
MAR09908,0.0
MAR06539,0.0
MAR02432B,0.0
MAR08626,0.0
MAR05052,0.0
MAR05568F,0.0
MAR08993F,0.0
MAR04985B,0.0
MAR05533F,0.0
MAR04078,0.0
MAR11206B,0.0
MAR05779,0.0
MAR00198,0.0
MAR11179B,0.0
MAR11467F,0.0
MAR05322,0.0
MAR05042F,0.0
MAR06959,0.0
MAR09589B,0.0
MAR00278,0.0
MAR11365B,0.0
MAR06290,0.0
MAR05762,0.0
MAR11415B,0.0
MAR05714,0.0
MAR03588,0.0
MAR13085F,0.0
MAR06075B,0.0
MAR05115,0.0
MAR05752,0.0
MAR08099,0.0
MAR05589,0.0
MAR05540B,0.0
MAR11970,0.0
MAR11060B,0.0
MAR11032F,0.0
MAR09886B,0.0
MAR11102B,0.0
MAR09964F,0.0
MAR04436F,0.0
MAR11108F,0.0
MAR05924,0.0
MAR06089F,0.0
MAR05492F,0.0
MAR11116F,0.0
MAR03827F,0.0
MAR06072B,0.0
MAR08495,0.0
MAR08910F,0.0
MAR01865,0.0
MAR04082,0.0
MAR08102,0.0
MAR11411B,0.0
MAR08524B,0.0
MAR05280,0.0
MAR06133B,0.0
MAR05546F,0.0
MAR06075F,0.0
MAR11788F,0.0
MAR08912,0.0
MAR04172,0.0
MAR05546B,0.0
MAR13085B,0.0
MAR07902,0.0
MAR04324,0.0
MAR05848,0.0
MAR09909,0.0
MAR05479B,0.0
MAR04658F,0.0
MAR11414B,0.0
MAR05450,0.0
MAR05542B,0.0
MAR03384,0.0
MAR08770,0.0
MAR06045B,0.0
MAR04668,0.0
MAR05478B,0.0
MAR09977B,0.0
MAR06367F,0.0
MAR06243F,0.0
MAR05046B,0.0
MAR04946,0.0
MAR07797F,0.0
MAR04434F,0.0
MAR04912,0.0
MAR05882,0.0
MAR11129B,0.0
MAR06029B,0.0
MAR06089B,0.0
MAR20142F,0.0
MAR10999F,0.0
MAR05772,0.0
MAR01667,0.0
MAR03816,0.0
MAR11963B,0.0
MAR10991B,0.0
MAR11789F,0.0
MAR01874,0.0
MAR05683,0.0
MAR08514,0.0
MAR05482F,0.0
MAR10167F,0.0
MAR01916F,0.0
MAR09873B,0.0
MAR11184B,0.0
MAR05682,0.0
MAR11981,0.0
MAR08763B,0.0
MAR00794,0.0
MAR05475B,0.0
MAR11214B,0.0
MAR08861B,0.0
MAR04765F,0.0
MAR04222,0.0
MAR05929,0.0
MAR06388F,0.0
MAR05575B,0.0
MAR05480B,0.0
MAR08734B,0.0
MAR11110F,0.0
MAR10408F,0.0
MAR07101,0.0
MAR11360F,0.0
MAR04738F,0.0
MAR04720F,0.0
MAR12097B,0.0
MAR11156F,0.0
MAR06783,0.0
MAR00746,0.0
MAR05839,0.0
MAR04973F,0.0
MAR01886F,0.0
MAR04443B,0.0
MAR03912F,0.0
MAR05512F,0.0
MAR01914,0.0
MAR11433B,0.0
MAR11041F,0.0
MAR04485F,0.0
MAR05454,0.0
MAR07911,0.0
MAR10384B,0.0
MAR04663B,0.0
MAR05708,0.0
MAR05273,0.0
MAR03813F,0.0
MAR05384,0.0
MAR06603B,0.0
MAR08067F,0.0
MAR08994B,0.0
MAR09968B,0.0
MAR01368F,0.0
MAR04575B,0.0
MAR09826B,0.0
MAR09486,0.0
MAR05501F,0.0
MAR05585B,0.0
MAR03996F,0.0
MAR03740,0.0
MAR05854,0.0
MAR04328,0.0
MAR11950F,0.0
MAR05008B,0.0
MAR05494F,0.0
MAR08105,0.0
MAR07753,0.0
MAR06602F,0.0
MAR08651F,0.0
MAR05979,0.0
MAR01879F,0.0
MAR04109F,0.0
MAR04180,0.0
MAR09946,0.0
MAR01530F,0.0
MAR05527F,0.0
MAR11201F,0.0
MAR05955,0.0
MAR03538,0.0
MAR10006B,0.0
MAR05691,0.0
MAR00066F,0.0
MAR06318,0.0
MAR13084B,0.0
MAR09771,0.0
MAR05576B,0.0
MAR11110B,0.0
MAR05686,0.0
MAR05598,0.0
MAR05586B,0.0
MAR06970F,0.0
MAR02422F,0.0
MAR04982B,0.0
MAR01877F,0.0
MAR03484,0.0
MAR11043B,0.0
MAR10021F,0.0
MAR11149B,0.0
MAR04993F,0.0
MAR11105B,0.0
MAR08428,0.0
MAR10364B,0.0
MAR11106B,0.0
MAR07102,0.0
MAR08439,0.0
MAR04973B,0.0
MAR05469F,0.0
MAR08682F,0.0
MAR03970,0.0
MAR00173B,0.0
MAR04867B,0.0
MAR00099F,0.0
MAR05092F,0.0
MAR05942,0.0
MAR09009B,0.0
MAR05457,0.0
MAR05092B,0.0
MAR05074B,0.0
MAR05656,0.0
MAR01650F,0.0
MAR11028B,0.0
MAR10034B,0.0
MAR11087F,0.0
MAR12103F,0.0
MAR05713,0.0
MAR05053,0.0
MAR01835F,0.0
MAR00085,0.0
MAR05305,0.0
MAR11789B,0.0
MAR00730B,0.0
MAR11141B,0.0
MAR02413B,0.0
MAR06300,0.0
MAR11005F,0.0
MAR11107B,0.0
MAR11413B,0.0
MAR01530B,0.0
MAR04198,0.0
MAR05544B,0.0
MAR06929F,0.0
MAR11217F,0.0
MAR11005B,0.0
MAR05003B,0.0
MAR06732B,0.0
MAR08480,0.0
MAR11027B,0.0
MAR09979B,0.0
MAR04982F,0.0
MAR05124B,0.0
MAR11167F,0.0
MAR06124B,0.0
MAR09770,0.0
MAR06123F,0.0
MAR06049B,0.0
MAR09003F,0.0
MAR06218F,0.0
MAR05764,0.0
MAR04514,0.0
MAR01476,0.0
MAR11442F,0.0
MAR05068,0.0
MAR05950,0.0
MAR00219B,0.0
MAR00164B,0.0
MAR05284,0.0
MAR04700F,0.0
MAR01866,0.0
MAR04330B,0.0
MAR11152F,0.0
MAR03789F,0.0
MAR05715,0.0
MAR05490B,0.0
MAR06086F,0.0
MAR05249,0.0
MAR04471,0.0
MAR06060F,0.0
MAR01377,0.0
MAR09678,0.0
MAR05926,0.0
MAR05982,0.0
MAR05771,0.0
MAR05472B,0.0
MAR05460B,0.0
MAR05505F,0.0
MAR05516F,0.0
MAR11225,0.0
MAR06522F,0.0
MAR12102F,0.0
MAR10367F,0.0
MAR06354,0.0
MAR01834B,0.0
MAR01880F,0.0
MAR09530,0.0
MAR07693F,0.0
MAR11081B,0.0
MAR04736,0.0
MAR05820,0.0
MAR05013F,0.0
MAR00060B,0.0
MAR04875B,0.0
MAR07163,0.0
MAR00798F,0.0
MAR09194B,0.0
MAR04957,0.0
MAR05980,0.0
MAR10365B,0.0
MAR04596F,0.0
MAR09802,0.0
MAR05750,0.0
MAR05590,0.0
MAR04692B,0.0
MAR05511B,0.0
MAR05655,0.0
MAR01908F,0.0
MAR01649,0.0
MAR05587,0.0
MAR10065,0.0
MAR05096,0.0
MAR05947,0.0
MAR06368B,0.0
MAR11034B,0.0
MAR09005B,0.0
MAR04663F,0.0
MAR11154F,0.0
MAR00220F,0.0
MAR10981F,0.0
MAR11074B,0.0
MAR05522B,0.0
MAR05862,0.0
MAR07713,0.0
MAR05684,0.0
MAR08798B,0.0
MAR06358,0.0
MAR05004F,0.0
MAR04520,0.0
MAR01890B,0.0
MAR05480F,0.0
MAR05788,0.0
MAR05579B,0.0
MAR04433B,0.0
MAR11215B,0.0
MAR05121,0.0
MAR05452B,0.0
MAR11153B,0.0
MAR02223,0.0
MAR05863,0.0
MAR00733,0.0
MAR10408B,0.0
MAR11082F,0.0
MAR05814,0.0
MAR07724F,0.0
MAR11198F,0.0
MAR03723,0.0
MAR06047B,0.0
MAR10983F,0.0
MAR04432B,0.0
MAR05542F,0.0
MAR06425B,0.0
MAR05945,0.0
MAR11170F,0.0
MAR06108B,0.0
MAR11006F,0.0
MAR05672,0.0
MAR00124F,0.0
MAR09907,0.0
MAR05513B,0.0
MAR01881B,0.0
MAR10385F,0.0
MAR08637,0.0
MAR06053F,0.0
MAR11276B,0.0
MAR05492B,0.0
MAR09616,0.0
MAR11158B,0.0
MAR06057,0.0
MAR04284,0.0
MAR06000B,0.0
MAR03802F,0.0
MAR05467B,0.0
MAR09968F,0.0
MAR00684,0.0
MAR04484,0.0
MAR05659,0.0
MAR07193F,0.0
MAR11159F,0.0
MAR11160B,0.0
MAR05739,0.0
MAR04224,0.0
MAR04848F,0.0
MAR11045F,0.0
MAR06956F,0.0
MAR06043B,0.0
MAR11066F,0.0
MAR05499F,0.0
MAR09057B,0.0
MAR05462B,0.0
MAR11257B,0.0
MAR11144B,0.0
MAR07633,0.0
MAR09057F,0.0
MAR05593,0.0
MAR01566,0.0
MAR04681,0.0
MAR01464B,0.0
MAR09031F,0.0
MAR11224,0.0
MAR11052F,0.0
MAR08494,0.0
MAR05957,0.0
MAR00009,0.0
MAR05544F,0.0
MAR00688F,0.0
MAR00682,0.0
MAR08682B,0.0
MAR05879,0.0
MAR07718F,0.0
MAR07301,0.0
MAR09902B,0.0
MAR00093F,0.0
MAR11175F,0.0
MAR09618F,0.0
MAR05463F,0.0
MAR05599,0.0
MAR08769,0.0
MAR09829B,0.0
MAR08475B,0.0
MAR05129,0.0
MAR08581,0.0
MAR10363B,0.0
MAR05540F,0.0
MAR11222F,0.0
MAR06018B,0.0
MAR11442B,0.0
MAR08791F,0.0
MAR05490F,0.0
MAR01354B,0.0
MAR05731,0.0
MAR06374,0.0
MAR09593,0.0
MAR11065F,0.0
MAR05697,0.0
MAR05782,0.0
MAR05569F,0.0
