Hparam	Feature	Model	Reaction-Set	Silhouette	Calinski	Dunn
common_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-5	0.0003697856139678185	-0.37212358528981593	-0.03200106243386161
common_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-6	-0.07325693757743745	-2.007316877885601	-0.0464539357036379
common_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-7	0.03445134786515529	-0.7920495533002132	-0.0449680900997724
common_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-8	0.04224708908943407	1.9231384294673575	-0.0001800503249745622
common_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-9	0.4806649741517077	119.4105585041559	0.25542353268710327
common_best_hparam	input-subsystem	rnn	Reaction-Set-1	0.14264907325736403	11.749336210782271	-0.0034826326071114855
common_best_hparam	input-subsystem	rnn	Reaction-Set-2	0.00716861893713637	-0.6001685764982998	0.0012530196625155643
common_best_hparam	input-subsystem	rnn	Reaction-Set-3	0.0061413158793234834	-0.6332389441420405	6.17364779728069e-05
common_best_hparam	input-subsystem	rnn	Reaction-Set-4	0.06596066270291367	3.379930401899121	0.0008048331136526754
common_best_hparam	input-subsystem	rnn	Reaction-Set-5	0.006419557689583216	-0.6432007469124423	0.00027666539969697923
common_best_hparam	input-subsystem	rnn	Reaction-Set-6	0.04569359640572413	0.4916453400069116	0.0055104406030579145
common_best_hparam	input-subsystem	rnn	Reaction-Set-7	0.014499094370216195	-0.4519675530069547	0.0013762771383807049
common_best_hparam	input-subsystem	rnn	Reaction-Set-8	0.00597102532666631	-0.6260826310324337	0.0005982623811350285
common_best_hparam	input-subsystem	rnn	Reaction-Set-9	0.006040282383826978	-0.642322846599952	0.00023806905657902666
common_best_hparam	input-subsystem	rnn_delta	Reaction-Set-1	0.0077270575308938105	-0.5583591906359882	0.0007530374424344899
common_best_hparam	input-subsystem	rnn_delta	Reaction-Set-2	0.006640578955898091	-0.6361416838788481	0.00011197203279880719
common_best_hparam	input-subsystem	rnn_delta	Reaction-Set-3	0.0031998827707529903	-0.3739636941715734	-0.0016188300076209472
common_best_hparam	input-subsystem	rnn_delta	Reaction-Set-4	0.0059445121015684055	-0.660611129748248	0.00012563384923403031
common_best_hparam	input-subsystem	rnn_delta	Reaction-Set-5	0.0061149314575880825	-0.6140877332852357	-0.0001429167600843495
common_best_hparam	input-subsystem	rnn_delta	Reaction-Set-6	0.0066756404147483295	-0.6406342341578952	0.00030851145821686465
common_best_hparam	input-subsystem	rnn_delta	Reaction-Set-7	0.006983003626415088	-0.6510005771514527	-0.0007162807330116094
common_best_hparam	input-subsystem	rnn_delta	Reaction-Set-8	0.006200784525665928	-0.6240598456846653	0.0003047640121310591
common_best_hparam	input-subsystem	rnn_delta	Reaction-Set-9	0.050198229899102845	0.7189946511787975	-0.0021263545295215625
different_best_hparam	input-reaction	rnn	Reaction-Set-1	0.1607632405530621	8.973963003952846	-0.020425647285949672
different_best_hparam	input-reaction	rnn	Reaction-Set-2	0.13745999798890213	5.759139389285468	2.455848278964945e-05
different_best_hparam	input-reaction	rnn	Reaction-Set-3	0.17665167335091028	12.669600022176393	0.015728397219618773
different_best_hparam	input-reaction	rnn	Reaction-Set-4	0.2992334731244253	14.562470848512842	-0.017586431020350124
different_best_hparam	input-reaction	rnn	Reaction-Set-5	0.15928336298348628	7.499918361821982	-0.014538161996315163
different_best_hparam	input-reaction	rnn	Reaction-Set-6	0.09191846868929074	9.316753853397838	-0.00288086053430589
different_best_hparam	input-reaction	rnn	Reaction-Set-7	0.21848278625553358	12.493754445733131	-0.007321322308411232
different_best_hparam	input-reaction	rnn	Reaction-Set-8	0.20399171767359098	11.49826694615944	-0.0032476213533605414
different_best_hparam	input-reaction	rnn	Reaction-Set-9	0.18257207494155311	13.87198732112024	0.013202065001593433
different_best_hparam	input-reaction	rnn_delta	Reaction-Set-1	0.07364241550573353	-1.4870210976510698	-0.0715952534406265
different_best_hparam	input-reaction	rnn_delta	Reaction-Set-2	0.031051041415006836	0.13823797931740245	0.0009942732620931427
different_best_hparam	input-reaction	rnn_delta	Reaction-Set-3	0.0011428833586215464	-0.6964767919861785	-0.010932020839991452
different_best_hparam	input-reaction	rnn_delta	Reaction-Set-4	0.010391383582990799	-0.8856397166134684	-0.03614883530442095
different_best_hparam	input-reaction	rnn_delta	Reaction-Set-5	0.025327479756715635	-0.5763789700190625	-0.027613641070181938
different_best_hparam	input-reaction	rnn_delta	Reaction-Set-6	0.054499522207514556	-0.4608441985820839	-0.048300281639190396
different_best_hparam	input-reaction	rnn_delta	Reaction-Set-7	0.1402919091611727	7.544559222235304	-0.018136592005219776
different_best_hparam	input-reaction	rnn_delta	Reaction-Set-8	-0.002109239795753365	0.6567646687001325	-0.04561060909005471
different_best_hparam	input-reaction	rnn_delta	Reaction-Set-9	0.03980646856759021	-0.8160069107480545	-0.012875994656398076
different_best_hparam	input-reaction-subsystem	rnn	Reaction-Set-1	0.17030571189860572	9.828322030670055	-0.02412623703799807
different_best_hparam	input-reaction-subsystem	rnn	Reaction-Set-2	0.139241098153414	5.849397733818946	-0.00035377046247078714
different_best_hparam	input-reaction-subsystem	rnn	Reaction-Set-3	0.1766721624543958	13.040183399458787	0.015211673438024348
different_best_hparam	input-reaction-subsystem	rnn	Reaction-Set-4	0.30483006775135935	15.55259424406778	-0.017887986094008684
different_best_hparam	input-reaction-subsystem	rnn	Reaction-Set-5	0.15991683715341287	7.5959865323339235	-0.014840859353165564
different_best_hparam	input-reaction-subsystem	rnn	Reaction-Set-6	0.09028482899366169	9.63608381231014	-0.004622025295050597
different_best_hparam	input-reaction-subsystem	rnn	Reaction-Set-7	0.22783992585965718	13.251134093855981	-0.007926776088282045
different_best_hparam	input-reaction-subsystem	rnn	Reaction-Set-8	0.20424026592571137	11.640459309435627	-0.0033203090289606885
different_best_hparam	input-reaction-subsystem	rnn	Reaction-Set-9	0.18279848490076392	14.085319850658959	0.013330961577461192
different_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-1	0.07836395295692249	-1.448855813086353	-0.07515541241496196
different_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-2	0.031605278941654866	0.15600398070019672	0.0015432221705142801
different_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-3	0.0009134717892822913	-0.7009464058039807	-0.011114822297091403
different_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-4	0.014855759920151243	-0.9423088402676933	-0.03858987869709238
different_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-5	0.024497785166705435	-0.611548061517948	-0.0289295369169964
different_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-6	0.054992389206202655	-0.4526402339791522	-0.04880647999789023
different_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-7	0.1426790436242652	7.631085837934502	-0.018890609098196343
different_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-8	-0.0017616315670630905	0.6551720203098661	-0.0462933021116069
different_best_hparam	input-reaction-subsystem	rnn_delta	Reaction-Set-9	0.03872056481155785	-0.8263046461061503	-0.013165442301390995
different_best_hparam	input-subsystem	rnn	Reaction-Set-1	0.007356842545734418	0.13158629939056077	-0.0020022087475265182
different_best_hparam	input-subsystem	rnn	Reaction-Set-2	0.007308717780730181	-0.5885419482777818	-0.00013240215791351928
different_best_hparam	input-subsystem	rnn	Reaction-Set-3	0.009341264852859951	-0.3842863855005536	-0.00011418746115876566
different_best_hparam	input-subsystem	rnn	Reaction-Set-4	0.012864331485605715	-0.3371421860996442	-0.0025847872719197973
different_best_hparam	input-subsystem	rnn	Reaction-Set-5	0.008546085282712654	-0.5449527625330362	0.0002001056077579333
different_best_hparam	input-subsystem	rnn	Reaction-Set-6	0.004895216806814637	-0.6281431525182803	-0.0017132024006771829
different_best_hparam	input-subsystem	rnn	Reaction-Set-7	0.01803309059394552	-0.4968180583508879	-0.0011753754427104302
different_best_hparam	input-subsystem	rnn	Reaction-Set-8	0.00796054947768729	-0.5879924441850068	0.0008303215144746523
different_best_hparam	input-subsystem	rnn	Reaction-Set-9	0.008979883374532469	-0.4757450209963876	0.0013470451322550314
different_best_hparam	input-subsystem	rnn_delta	Reaction-Set-1	0.0011494694264773814	-0.6712752412262253	-0.0052197486492096545
different_best_hparam	input-subsystem	rnn_delta	Reaction-Set-2	0.006132887574629084	-0.6337536347602342	0.00023083496915368706
different_best_hparam	input-subsystem	rnn_delta	Reaction-Set-3	0.0060761869951665715	-0.6478538713442754	-0.00010230850139569814
different_best_hparam	input-subsystem	rnn_delta	Reaction-Set-4	0.0036335241972689503	-0.6688679102884763	-0.0013529912688862167
different_best_hparam	input-subsystem	rnn_delta	Reaction-Set-5	0.006747624969400748	-0.6576909219431508	-0.0006290483951789105
different_best_hparam	input-subsystem	rnn_delta	Reaction-Set-6	0.005735936359686486	-0.6532289983133586	6.818637142649853e-05
different_best_hparam	input-subsystem	rnn_delta	Reaction-Set-7	0.015932400941745972	-0.582104012934396	-0.00017041078261717524
different_best_hparam	input-subsystem	rnn_delta	Reaction-Set-8	0.006315389071861896	-0.6413261333294065	8.205456593907146e-05
different_best_hparam	input-subsystem	rnn_delta	Reaction-Set-9	0.0063882309077148425	-0.6501358610138075	6.556838347068772e-05
Baseline	metabolite	input	-	0.0	0.0	0.0
